date,value
2018-05-01,121.336
2018-06-01,121.135
2018-07-01,121.310
2018-08-01,121.476
2018-09-01,121.625
2018-10-01,122.067
2018-11-01,122.324
2018-12-01,122.860
2019-01-01,123.152
2019-02-01,123.324
2019-03-01,123.393
2019-04-01,123.204
2019-05-01,123.145
2019-06-01,123.974
2019-07-01,124.316
2019-08-01,124.103
2019-09-01,124.299
2019-10-01,124.233
2019-11-01,124.264
2019-12-01,124.082
2020-01-01,124.009
2020-02-01,124.215
2020-03-01,124.157
2020-04-01,124.880
2020-05-01,125.299
2020-06-01,125.731
2020-07-01,126.199
2020-08-01,127.193
2020-09-01,126.963
2020-10-01,126.764
2020-11-01,127.699
2020-12-01,128.031
2021-01-01,127.608
2021-02-01,127.505
2021-03-01,128.005
2021-04-01,129.221
2021-05-01,131.048
2021-06-01,130.880
2021-07-01,130.963
2021-08-01,132.259
2021-09-01,133.363
2021-10-01,134.678
2021-11-01,135.972
2021-12-01,137.554
2022-01-01,139.093
2022-02-01,139.834
2022-03-01,140.930
2022-04-01,141.973
2022-05-01,142.726
2022-06-01,143.335
2022-07-01,144.248
2022-08-01,145.271
2022-09-01,145.739
2022-10-01,146.031
2022-11-01,146.277
2022-12-01,146.850
2023-01-01,147.289
2023-02-01,148.317
2023-03-01,148.722
2023-04-01,149.475
2023-05-01,148.676
2023-06-01,148.496
2023-07-01,148.407
2023-08-01,148.423
2023-09-01,148.491
2023-10-01,148.506
2023-11-01,147.926
2023-12-01,147.515
2024-01-01,147.630
2024-02-01,147.390
2024-03-01,147.487
2024-04-01,146.987
2024-05-01,146.748
2024-06-01,147.411
2024-07-01,147.731
2024-08-01,147.463
2024-09-01,147.686
2024-10-01,147.669
2024-11-01,148.488
2024-12-01,148.510
2025-01-01,148.265
2025-02-01,148.876
2025-03-01,148.863
2025-04-01,150.296
2025-05-01,150.720
2025-06-01,152.216
2025-07-01,152.807
2025-08-01,153.159
2025-09-01,153.794
2025-11-01,155.253
2025-12-01,154.473
