date,value
2002-11-01,220.500
2002-12-01,221.600
2003-01-01,221.500
2003-02-01,220.800
2003-03-01,222.700
2003-04-01,221.700
2003-05-01,224.700
2003-06-01,229.500
2003-07-01,230.000
2003-08-01,230.000
2003-09-01,227.800
2003-10-01,226.800
2003-11-01,227.900
2003-12-01,227.500
2004-01-01,225.900
2004-02-01,227.000
2004-03-01,229.900
2004-04-01,229.100
2004-05-01,230.000
2004-06-01,229.000
2004-07-01,228.100
2004-08-01,229.400
2004-09-01,229.200
2004-10-01,239.800
2004-11-01,248.300
2004-12-01,245.900
2005-01-01,236.500
2005-02-01,232.600
2005-03-01,234.200
2005-04-01,241.800
2005-05-01,243.500
2005-06-01,241.300
2005-07-01,244.300
2005-08-01,242.100
2005-09-01,243.800
2005-10-01,244.400
2005-11-01,245.300
2005-12-01,247.100
2006-01-01,251.200
2006-02-01,250.800
2006-03-01,249.500
2006-04-01,248.500
2006-05-01,246.800
2006-06-01,251.000
2006-07-01,253.100
2006-08-01,255.000
2006-09-01,261.300
2006-10-01,260.400
2006-11-01,255.700
2006-12-01,252.900
2007-01-01,256.990
2007-02-01,265.517
2007-03-01,264.641
2007-04-01,263.172
2007-05-01,263.063
2007-06-01,260.913
2007-07-01,258.380
2007-08-01,258.128
2007-09-01,261.540
2007-10-01,263.037
2007-11-01,267.675
2007-12-01,269.137
2008-01-01,272.066
2008-02-01,269.553
2008-03-01,268.353
2008-04-01,273.198
2008-05-01,275.225
2008-06-01,279.960
2008-07-01,284.054
2008-08-01,288.372
2008-09-01,288.520
2008-10-01,286.004
2008-11-01,284.017
2008-12-01,278.991
2009-01-01,276.483
2009-02-01,275.922
2009-03-01,274.206
2009-04-01,274.545
2009-05-01,272.981
2009-06-01,273.964
2009-07-01,274.233
2009-08-01,271.077
2009-09-01,269.688
2009-10-01,270.078
2009-11-01,270.706
2009-12-01,271.568
2010-01-01,274.554
2010-02-01,272.594
2010-03-01,280.105
2010-04-01,279.306
2010-05-01,276.494
2010-06-01,272.786
2010-07-01,268.648
2010-08-01,269.223
2010-09-01,270.445
2010-10-01,270.542
2010-11-01,270.916
2010-12-01,275.875
2011-01-01,280.232
2011-02-01,283.983
2011-03-01,289.457
2011-04-01,286.337
2011-05-01,283.191
2011-06-01,281.644
2011-07-01,284.777
2011-08-01,285.681
2011-09-01,288.628
2011-10-01,284.568
2011-11-01,284.110
2011-12-01,282.980
2012-01-01,280.303
2012-02-01,277.808
2012-03-01,277.961
2012-04-01,281.160
2012-05-01,281.860
2012-06-01,284.674
2012-07-01,283.215
2012-08-01,283.917
2012-09-01,283.624
2012-10-01,284.328
2012-11-01,286.073
2012-12-01,288.037
2013-01-01,289.361
2013-02-01,290.774
2013-03-01,290.935
2013-04-01,287.813
2013-05-01,288.081
2013-06-01,288.220
2013-07-01,290.763
2013-08-01,293.453
2013-09-01,291.392
2013-10-01,291.084
2013-11-01,290.139
2013-12-01,287.892
2014-01-01,287.882
2014-02-01,290.506
2014-03-01,293.868
2014-04-01,295.224
2014-05-01,297.194
2014-06-01,297.266
2014-07-01,296.385
2014-08-01,293.187
2014-09-01,293.539
2014-10-01,295.908
2014-11-01,294.377
2014-12-01,297.327
2015-01-01,294.572
2015-02-01,293.390
2015-03-01,290.546
2015-04-01,290.678
2015-05-01,291.728
2015-06-01,290.674
2015-07-01,290.621
2015-08-01,293.836
2015-09-01,295.811
2015-10-01,296.020
2015-11-01,298.402
2015-12-01,299.334
2016-01-01,302.600
2016-02-01,304.649
2016-03-01,299.141
2016-04-01,296.946
2016-05-01,294.891
2016-06-01,294.849
2016-07-01,294.509
2016-08-01,294.186
2016-09-01,293.742
2016-10-01,293.669
2016-11-01,293.819
2016-12-01,292.151
2017-01-01,287.914
2017-02-01,290.673
2017-03-01,294.153
2017-04-01,298.253
2017-05-01,297.511
2017-06-01,296.963
2017-07-01,296.969
2017-08-01,296.781
2017-09-01,297.435
2017-10-01,297.921
2017-11-01,297.377
2017-12-01,296.666
2018-01-01,298.904
2018-02-01,296.615
2018-03-01,294.770
2018-04-01,295.556
2018-05-01,295.196
2018-06-01,296.877
2018-07-01,299.191
2018-08-01,299.146
2018-09-01,299.344
2018-10-01,297.927
2018-11-01,297.820
2018-12-01,302.177
2019-01-01,303.062
2019-02-01,303.461
2019-03-01,306.206
2019-04-01,302.011
2019-05-01,300.500
2019-06-01,299.130
2019-07-01,299.999
2019-08-01,299.529
2019-09-01,298.136
2019-10-01,300.571
2019-11-01,299.460
2019-12-01,298.408
2020-01-01,300.165
2020-02-01,298.648
2020-03-01,299.482
2020-04-01,303.282
2020-05-01,304.782
2020-06-01,305.956
2020-07-01,306.679
2020-08-01,307.808
2020-09-01,307.199
2020-10-01,308.975
2020-11-01,308.108
2020-12-01,308.027
2021-01-01,308.639
2021-02-01,308.872
2021-03-01,310.840
2021-04-01,313.434
2021-05-01,313.606
2021-06-01,315.745
2021-07-01,313.551
2021-08-01,314.914
2021-09-01,316.181
2021-10-01,318.380
2021-11-01,319.803
2021-12-01,323.689
2022-01-01,326.175
2022-02-01,332.525
2022-03-01,337.092
2022-04-01,337.923
2022-05-01,339.195
2022-06-01,341.166
2022-07-01,342.591
2022-08-01,344.796
2022-09-01,348.696
2022-10-01,348.108
2022-11-01,350.603
2022-12-01,351.056
2023-01-01,349.549
2023-02-01,350.115
2023-03-01,345.410
2023-04-01,345.165
2023-05-01,348.773
2023-06-01,351.516
2023-07-01,352.364
2023-08-01,352.198
2023-09-01,351.130
2023-10-01,352.035
2023-11-01,351.497
2023-12-01,352.164
2024-01-01,352.982
2024-02-01,352.713
2024-03-01,352.570
2024-04-01,351.557
2024-05-01,351.182
2024-06-01,349.945
2024-07-01,351.708
2024-08-01,351.517
2024-09-01,353.497
2024-10-01,355.296
2024-11-01,355.041
2024-12-01,355.279
2025-01-01,353.585
2025-02-01,351.810
2025-03-01,350.093
2025-04-01,348.569
2025-05-01,349.626
2025-06-01,352.803
2025-07-01,352.790
2025-08-01,358.271
2025-09-01,358.172
2025-11-01,354.961
2025-12-01,356.586
